Sample in Buffer,Sample in Window,TRIGGER,hdmi_in_i/hdmi2rgb_0/U0/DataDecoders[0].DecoderX/PhaseAlignX/pState_1[3:0],hdmi_in_i/hdmi2rgb_0/U0/DataDecoders[0].DecoderX/PhaseAlignX/pState[10:5],hdmi_in_i/hdmi2rgb_0/U0/DI[26:0]
4952,4952,0,0,10,1000000
4953,4953,0,0,10,1000000
4954,4954,0,0,10,1000000
4955,4955,0,0,10,1000000
4956,4956,0,0,10,1000000
4957,4957,0,0,10,1000000
4958,4958,0,0,10,1000000
4959,4959,0,0,10,1000000
4960,4960,0,0,10,1000000
4961,4961,0,0,10,1000000
4962,4962,0,0,10,1000000
4963,4963,0,0,10,1000000
4964,4964,0,0,10,1000000
4965,4965,0,0,10,1000000
4966,4966,0,0,10,1000000
4967,4967,0,0,10,1000000
4968,4968,0,0,10,1000000
4969,4969,0,0,10,1000000
4970,4970,0,0,10,1000000
4971,4971,0,0,10,1000000
4972,4972,0,0,10,1000000
4973,4973,0,0,10,1000000
4974,4974,0,0,10,1000000
4975,4975,0,0,10,1000000
4976,4976,0,0,10,1000000
4977,4977,0,0,10,1000000
4978,4978,0,0,10,1000000
4979,4979,0,0,10,1000000
4980,4980,0,0,10,1000000
4981,4981,0,0,10,1000000
4982,4982,0,0,10,1000000
4983,4983,0,0,10,1000000
4984,4984,0,0,10,1000000
4985,4985,0,0,10,1000000
4986,4986,0,0,10,1000000
4987,4987,0,0,10,1000000
4988,4988,0,0,10,1000000
4989,4989,0,0,10,1000000
4990,4990,0,0,10,1000000
4991,4991,0,0,10,1000000
4992,4992,0,0,10,1000000
4993,4993,0,0,10,1000000
4994,4994,0,0,10,1000000
4995,4995,0,0,10,1000000
4996,4996,0,0,10,1000000
4997,4997,0,0,10,1000000
4998,4998,0,0,10,1000000
4999,4999,0,0,10,1000000
5000,5000,0,0,10,1000000
5001,5001,0,0,10,1000000
5002,5002,0,0,10,1000000
5003,5003,0,0,10,1000000
5004,5004,0,0,10,1000000
5005,5005,0,0,10,1000000
5006,5006,0,0,10,1000000
5007,5007,0,0,10,1000000
5008,5008,0,0,10,1000000
5009,5009,0,0,10,1000000
5010,5010,0,0,10,1000000
5011,5011,0,0,10,1000000
5012,5012,0,0,10,1000000
5013,5013,0,0,10,1000000
5014,5014,0,0,10,1000000
5015,5015,0,0,10,1000000
5016,5016,0,0,10,1000000
5017,5017,0,0,10,1000000
5018,5018,0,0,10,1000000
5019,5019,0,0,10,1000000
5020,5020,0,0,10,1000000
5021,5021,0,0,10,1000000
5022,5022,0,0,10,1000000
5023,5023,0,0,10,1000000
5024,5024,0,0,10,1000000
5025,5025,0,0,10,1000000
5026,5026,0,0,10,1000000
5027,5027,0,0,10,1000000
5028,5028,0,0,10,1000000
5029,5029,0,0,10,1000000
5030,5030,0,0,10,1000000
5031,5031,0,0,10,1000000
5032,5032,0,0,10,1000000
5033,5033,0,0,10,1000000
5034,5034,0,0,10,1000000
5035,5035,0,0,10,1000000
5036,5036,0,0,10,1000000
5037,5037,0,0,10,1000000
5038,5038,0,0,10,1000000
5039,5039,0,0,10,1000000
5040,5040,0,0,10,1000000
5041,5041,0,0,10,1000000
5042,5042,0,0,10,1000000
5043,5043,0,0,10,1000000
5044,5044,0,0,10,1000000
5045,5045,0,0,10,1000000
5046,5046,0,0,10,1000000
5047,5047,0,0,10,1000000
5048,5048,0,0,10,1000000
5049,5049,0,0,10,1000000
5050,5050,0,0,10,1000000
5051,5051,0,0,10,1000000
5052,5052,0,0,10,1000000
5053,5053,0,0,10,1000000
5054,5054,0,0,10,1000000
5055,5055,0,0,10,1000000
5056,5056,0,0,10,1000000
5057,5057,0,0,10,1000000
5058,5058,0,0,10,1000000
5059,5059,0,0,10,1000000
5060,5060,0,0,10,1000000
5061,5061,0,0,10,1000000
5062,5062,0,0,10,1000000
5063,5063,0,0,10,1000000
5064,5064,0,0,10,1000000
5065,5065,0,0,10,1000000
5066,5066,0,0,10,1000000
5067,5067,0,0,10,1000000
5068,5068,0,0,10,1000000
5069,5069,0,0,10,1000000
5070,5070,0,0,10,1000000
5071,5071,0,0,10,1000000
5072,5072,0,0,10,1000000
5073,5073,0,0,10,1000000
5074,5074,0,0,10,1000000
5075,5075,0,0,10,1000000
5076,5076,0,0,10,1000000
5077,5077,0,0,10,1000000
5078,5078,0,0,10,1000000
5079,5079,0,0,10,1000000
5080,5080,0,0,10,1000000
5081,5081,0,0,10,1000000
5082,5082,0,0,10,1000000
5083,5083,0,0,10,1000000
5084,5084,0,0,10,1000000
5085,5085,0,0,10,1000000
5086,5086,0,0,10,1000000
5087,5087,0,0,10,1000000
5088,5088,0,0,10,1000000
5089,5089,0,0,10,1000000
5090,5090,0,0,10,1000000
5091,5091,0,0,10,1000000
5092,5092,0,0,10,1000000
5093,5093,0,0,10,1000000
5094,5094,0,0,10,1000000
5095,5095,0,0,10,1000000
5096,5096,0,0,10,1000000
5097,5097,0,0,10,1000000
5098,5098,0,0,10,1000000
5099,5099,0,0,10,1000000
5100,5100,0,0,10,1000000
5101,5101,0,0,10,1000000
5102,5102,0,0,10,1000000
5103,5103,0,0,10,1000000
5104,5104,0,0,10,1000000
5105,5105,0,0,10,1000000
5106,5106,0,0,10,1000000
5107,5107,0,0,10,1000000
5108,5108,0,0,10,1000000
5109,5109,0,0,10,1000000
5110,5110,0,0,10,1000000
5111,5111,0,0,10,1000000
5112,5112,0,0,10,1000000
5113,5113,0,0,10,1000000
5114,5114,0,0,10,1000000
5115,5115,0,0,10,1000000
5116,5116,0,0,10,1000000
5117,5117,0,0,10,1000000
5118,5118,0,0,10,1000000
5119,5119,0,0,10,1000000
5120,5120,0,0,10,1000000
5121,5121,0,0,10,1000000
5122,5122,0,0,10,1000000
5123,5123,0,0,10,1000000
5124,5124,0,0,10,1000000
5125,5125,0,0,10,1000000
5126,5126,0,0,10,1000000
5127,5127,0,0,10,1000000
5128,5128,0,0,10,1000000
5129,5129,0,0,10,1000000
5130,5130,0,0,10,1000000
5131,5131,0,0,10,1000000
5132,5132,0,0,10,1000000
5133,5133,0,0,10,1000000
5134,5134,0,0,10,1000000
5135,5135,0,0,10,1000000
5136,5136,0,0,10,1000000
5137,5137,0,0,10,1000000
5138,5138,0,0,10,1000000
5139,5139,0,0,10,1000000
5140,5140,0,0,10,1000000
5141,5141,0,0,10,1000000
5142,5142,0,0,10,1000000
5143,5143,0,0,10,1000000
5144,5144,0,0,10,1000000
5145,5145,0,0,10,1000000
5146,5146,0,0,10,1000000
5147,5147,0,0,10,1000000
5148,5148,0,0,10,1000000
5149,5149,0,0,10,1000000
5150,5150,0,0,10,1000000
5151,5151,0,0,10,1000000
5152,5152,0,0,10,1000000
5153,5153,0,0,10,1000000
5154,5154,0,0,10,1000000
5155,5155,0,0,10,1000000
5156,5156,0,0,10,1000000
5157,5157,0,0,10,1000000
5158,5158,0,0,10,1000000
5159,5159,0,0,10,1000000
5160,5160,0,0,10,1000000
5161,5161,0,0,10,1000000
5162,5162,0,0,10,1000000
5163,5163,0,0,10,1000000
5164,5164,0,0,10,1000000
5165,5165,0,0,10,1000000
5166,5166,0,0,10,1000000
5167,5167,0,0,10,1000000
5168,5168,0,0,10,1000000
5169,5169,0,0,10,1000000
5170,5170,0,0,10,1000000
5171,5171,0,0,10,1000000
5172,5172,0,0,10,1000000
5173,5173,0,0,10,1000000
5174,5174,0,0,10,1000000
5175,5175,0,0,10,1000000
5176,5176,0,0,10,1000000
5177,5177,0,0,10,1000000
5178,5178,0,0,10,1000000
5179,5179,0,0,10,1000000
5180,5180,0,0,10,1000000
5181,5181,0,0,10,1000000
5182,5182,0,0,10,1000000
5183,5183,0,0,10,1000000
5184,5184,0,0,10,1000000
5185,5185,0,0,10,1000000
5186,5186,0,0,10,1000000
5187,5187,0,0,10,1000000
5188,5188,0,0,10,1000000
5189,5189,0,0,10,1000000
5190,5190,0,0,10,1000000
5191,5191,0,0,10,1000000
5192,5192,0,0,10,1000000
5193,5193,0,0,10,1000000
5194,5194,0,0,10,1000000
5195,5195,0,0,10,1000000
5196,5196,0,0,10,1000000
5197,5197,0,0,10,1000000
5198,5198,0,0,10,1000000
5199,5199,0,0,10,1000000
5200,5200,0,0,10,1000000
5201,5201,0,0,10,1000000
5202,5202,0,0,10,1000000
5203,5203,0,0,10,1000000
5204,5204,0,0,10,1000000
5205,5205,0,0,10,1000000
5206,5206,0,0,10,1000000
5207,5207,0,0,10,1000000
5208,5208,0,0,10,1000000
5209,5209,0,0,10,1000000
5210,5210,0,0,10,1000000
5211,5211,0,0,10,1000000
5212,5212,0,0,10,1000000
5213,5213,0,0,10,1000000
5214,5214,0,0,10,1000000
5215,5215,0,0,10,1000000
5216,5216,0,0,10,1000000
5217,5217,0,0,10,1000000
5218,5218,0,0,10,1000000
5219,5219,0,0,10,1000000
5220,5220,0,0,10,1000000
5221,5221,0,0,10,1000000
5222,5222,0,0,10,1000000
5223,5223,0,0,10,1000000
5224,5224,0,0,10,1000000
5225,5225,0,0,10,1000000
5226,5226,0,0,10,1000000
5227,5227,0,0,10,1000000
5228,5228,0,0,10,1000000
5229,5229,0,0,10,1000000
5230,5230,0,0,10,1000000
5231,5231,0,0,10,1000000
5232,5232,0,0,10,1000000
5233,5233,0,0,10,1000000
5234,5234,0,0,10,1000000
5235,5235,0,0,10,1000000
5236,5236,0,0,10,1000000
5237,5237,0,0,10,1000000
5238,5238,0,0,10,1000000
5239,5239,0,0,10,1000000
5240,5240,0,0,10,1000000
5241,5241,0,0,10,1000000
5242,5242,0,0,10,1000000
5243,5243,0,0,10,1000000
5244,5244,0,0,10,1000000
5245,5245,0,0,10,1000000
5246,5246,0,0,10,1000000
5247,5247,0,0,10,1000000
5248,5248,0,0,10,1000000
5249,5249,0,0,10,1000000
5250,5250,0,0,10,1000000
5251,5251,0,0,10,1000000
5252,5252,0,0,10,1000000
5253,5253,0,0,10,1000000
5254,5254,0,0,10,1000000
5255,5255,0,0,10,1000000
5256,5256,0,0,10,1000000
5257,5257,0,0,10,1000000
5258,5258,0,0,10,1000000
5259,5259,0,0,10,1000000
5260,5260,0,0,10,1000000
5261,5261,0,0,10,1000000
5262,5262,0,0,10,1000000
5263,5263,0,0,10,1000000
5264,5264,0,0,10,1000000
5265,5265,0,0,10,1000000
5266,5266,0,0,10,1000000
5267,5267,0,0,10,1000000
5268,5268,0,0,10,1000000
5269,5269,0,0,10,1000000
5270,5270,0,0,10,1000000
5271,5271,0,0,10,1000000
5272,5272,0,0,10,1000000
5273,5273,0,0,10,1000000
5274,5274,0,0,10,1000000
5275,5275,0,0,10,1000000
5276,5276,0,0,10,1000000
5277,5277,0,0,10,1000000
5278,5278,0,0,10,1000000
5279,5279,0,0,10,1000000
5280,5280,0,0,10,1000000
5281,5281,0,0,10,1000000
5282,5282,0,0,10,1000000
5283,5283,0,0,10,1000000
5284,5284,0,0,10,1000000
5285,5285,0,0,10,1000000
5286,5286,0,0,10,1000000
5287,5287,0,0,10,1000000
5288,5288,0,0,10,1000000
5289,5289,0,0,10,1000000
5290,5290,0,0,10,1000000
5291,5291,0,0,10,1000000
5292,5292,0,0,10,1000000
5293,5293,0,0,10,1000000
5294,5294,0,0,10,1000000
5295,5295,0,0,10,1000000
5296,5296,0,0,10,1000000
5297,5297,0,0,10,1000000
5298,5298,0,0,10,1000000
5299,5299,0,0,10,1000000
5300,5300,0,0,10,1000000
5301,5301,0,0,10,1000000
5302,5302,0,0,10,1000000
5303,5303,0,0,10,1000000
5304,5304,0,0,10,1000000
5305,5305,0,0,10,1000000
5306,5306,0,0,10,1000000
5307,5307,0,0,10,1000000
5308,5308,0,0,10,1000000
5309,5309,0,0,10,1000000
5310,5310,0,0,10,1000000
5311,5311,0,0,10,1000000
5312,5312,0,0,10,1000000
5313,5313,0,0,10,1000000
5314,5314,0,0,10,1000000
5315,5315,0,0,10,1000000
5316,5316,0,0,10,1000000
5317,5317,0,0,10,1000000
5318,5318,0,0,10,1000000
5319,5319,0,0,10,1000000
5320,5320,0,0,10,1000000
5321,5321,0,0,10,1000000
5322,5322,0,0,10,1000000
5323,5323,0,0,10,1000000
5324,5324,0,0,10,1000000
5325,5325,0,0,10,1000000
5326,5326,0,0,10,1000000
5327,5327,0,0,10,1000000
5328,5328,0,0,10,1000000
5329,5329,0,0,10,1000000
5330,5330,0,0,10,1000000
5331,5331,0,0,10,1000000
5332,5332,0,0,10,1000000
5333,5333,0,0,10,1000000
5334,5334,0,0,10,1000000
5335,5335,0,0,10,1000000
5336,5336,0,0,10,1000000
5337,5337,0,0,10,1000000
5338,5338,0,0,10,1000000
5339,5339,0,0,10,1000000
5340,5340,0,0,10,1000000
5341,5341,0,0,10,1000000
5342,5342,0,0,10,1000000
5343,5343,0,0,10,1000000
5344,5344,0,0,10,1000000
5345,5345,0,0,10,1000000
5346,5346,0,0,10,1000000
5347,5347,0,0,10,1000000
5348,5348,0,0,10,1000000
5349,5349,0,0,10,1000000
5350,5350,0,0,10,1000000
5351,5351,0,0,10,1000000
5352,5352,0,0,10,1000000
5353,5353,0,0,10,1000000
5354,5354,0,0,10,1000000
5355,5355,0,0,10,1000000
5356,5356,0,0,10,1000000
5357,5357,0,0,10,1000000
5358,5358,0,0,10,1000000
5359,5359,0,0,10,1000000
5360,5360,0,0,10,1000000
5361,5361,0,0,10,1000000
5362,5362,0,0,10,1000000
5363,5363,0,0,10,1000000
5364,5364,0,0,10,1000000
5365,5365,0,0,10,1000000
5366,5366,0,0,10,1000000
5367,5367,0,0,10,1000000
5368,5368,0,0,10,1000000
5369,5369,0,0,10,1000000
5370,5370,0,0,10,1000000
5371,5371,0,0,10,1000000
5372,5372,0,0,10,1000000
5373,5373,0,0,10,1000000
5374,5374,0,0,10,1000000
5375,5375,0,0,10,1000000
5376,5376,0,0,10,1000000
5377,5377,0,0,10,1000000
5378,5378,0,0,10,1000000
5379,5379,0,0,10,1000000
5380,5380,0,0,10,1000000
5381,5381,0,0,10,1000000
5382,5382,0,0,10,1000000
5383,5383,0,0,10,1000000
5384,5384,0,0,10,1000000
5385,5385,0,0,10,1000000
5386,5386,0,0,10,1000000
5387,5387,0,0,10,1000000
5388,5388,0,0,10,1000000
5389,5389,0,0,10,1000000
5390,5390,0,0,10,1000000
5391,5391,0,0,10,1000000
5392,5392,0,0,10,1000000
5393,5393,0,0,10,1000000
5394,5394,0,0,10,1000000
5395,5395,0,0,10,1000000
5396,5396,0,0,10,1000000
5397,5397,0,0,10,1000000
5398,5398,0,0,10,1000000
5399,5399,0,0,10,1000000
5400,5400,0,0,10,1000000
5401,5401,0,0,10,1000000
5402,5402,0,0,10,1000000
5403,5403,0,0,10,1000000
5404,5404,0,0,10,1000000
5405,5405,0,0,10,1000000
5406,5406,0,0,10,1000000
5407,5407,0,0,10,1000000
5408,5408,0,0,10,1000000
5409,5409,0,0,10,1000000
5410,5410,0,0,10,1000000
5411,5411,0,0,10,1000000
5412,5412,0,0,10,1000000
5413,5413,0,0,10,1000000
5414,5414,0,0,10,1000000
5415,5415,0,0,10,1000000
5416,5416,0,0,10,1000000
5417,5417,0,0,10,1000000
5418,5418,0,0,10,1000000
5419,5419,0,0,10,1000000
5420,5420,0,0,10,1000000
5421,5421,0,0,10,1000000
5422,5422,0,0,10,1000000
5423,5423,0,0,10,1000000
5424,5424,0,0,10,1000000
5425,5425,0,0,10,1000000
5426,5426,0,0,10,1000000
5427,5427,0,0,10,1000000
5428,5428,0,0,10,1000000
5429,5429,0,0,10,1000000
5430,5430,0,0,10,1000000
5431,5431,0,0,10,1000000
5432,5432,0,0,10,1000000
5433,5433,0,0,10,1000000
5434,5434,0,0,10,1000000
5435,5435,0,0,10,1000000
5436,5436,0,0,10,1000000
5437,5437,0,0,10,1000000
5438,5438,0,0,10,1000000
5439,5439,0,0,10,1000000
5440,5440,0,0,10,1000000
5441,5441,0,0,10,1000000
5442,5442,0,0,10,1000000
5443,5443,0,0,10,0000000
5444,5444,0,0,10,0000000
5445,5445,0,0,10,0000000
5446,5446,0,0,10,0000000
5447,5447,0,0,10,0000000
5448,5448,0,0,10,0000000
5449,5449,0,0,10,0000000
5450,5450,0,0,10,0000000
5451,5451,0,0,10,0000000
5452,5452,0,0,10,0000000
5453,5453,0,0,10,0000000
5454,5454,0,0,10,0000000
5455,5455,0,0,10,0000000
5456,5456,0,0,10,0000000
5457,5457,0,0,10,0000000
5458,5458,0,0,10,0000000
5459,5459,0,0,10,0000000
5460,5460,0,0,10,0000000
5461,5461,0,0,10,0000000
5462,5462,0,0,10,0000000
5463,5463,0,0,10,0000000
5464,5464,0,0,10,0000000
5465,5465,0,0,10,0000000
5466,5466,0,0,10,0000000
5467,5467,0,0,10,0000000
5468,5468,0,0,10,0000000
5469,5469,0,0,10,0000000
5470,5470,0,0,10,0000000
5471,5471,0,0,10,0000000
5472,5472,0,0,10,0000000
5473,5473,0,0,10,0000000
5474,5474,0,0,10,0000000
5475,5475,0,0,10,0000000
5476,5476,0,0,10,0000000
5477,5477,0,0,10,0000000
5478,5478,0,0,10,0000000
5479,5479,0,0,10,0000000
5480,5480,0,0,10,0000000
5481,5481,0,0,10,0000000
5482,5482,0,0,10,0000000
5483,5483,0,0,10,0000000
5484,5484,0,0,10,0000000
5485,5485,0,0,10,0000000
5486,5486,0,0,10,0000000
5487,5487,0,0,10,0000000
5488,5488,0,0,10,0000000
5489,5489,0,0,10,0000000
5490,5490,0,0,10,0000000
5491,5491,0,0,10,0000000
5492,5492,0,0,10,0000000
5493,5493,0,0,10,0000000
5494,5494,0,0,10,0000000
5495,5495,0,0,10,0000000
5496,5496,0,0,10,0000000
5497,5497,0,0,10,0000000
5498,5498,0,0,10,0000000
5499,5499,0,0,10,0000000
5500,5500,0,0,10,0000000
5501,5501,0,0,10,0000000
5502,5502,0,0,10,0000000
5503,5503,0,0,10,0000000
5504,5504,0,0,10,0000000
5505,5505,0,0,10,0000000
5506,5506,0,0,10,0000000
5507,5507,0,0,10,0000000
5508,5508,0,0,10,0000000
5509,5509,0,0,10,0000000
5510,5510,0,0,10,0000000
5511,5511,0,0,10,0000000
5512,5512,0,0,10,0000000
5513,5513,0,0,10,0000000
5514,5514,0,0,10,0000000
5515,5515,0,0,10,0000000
5516,5516,0,0,10,0000000
5517,5517,0,0,10,0000000
5518,5518,0,0,10,0000000
5519,5519,0,0,10,0000000
5520,5520,0,0,10,0000000
5521,5521,0,0,10,0000000
5522,5522,0,0,10,0000000
5523,5523,0,0,10,0000000
5524,5524,0,0,10,0000000
5525,5525,0,0,10,0000000
5526,5526,0,0,10,0000000
5527,5527,0,0,10,0000000
5528,5528,0,0,10,0000000
5529,5529,0,0,10,0000000
5530,5530,0,0,10,0000000
5531,5531,0,0,10,0000000
5532,5532,0,0,10,0000000
5533,5533,0,0,10,0000000
5534,5534,0,0,10,0000000
5535,5535,0,0,10,0000000
5536,5536,0,0,10,0000000
5537,5537,0,0,10,0000000
5538,5538,0,0,10,0000000
5539,5539,0,0,10,0000000
5540,5540,0,0,10,0000000
5541,5541,0,0,10,0000000
5542,5542,0,0,10,0000000
5543,5543,0,0,10,0000000
5544,5544,0,0,10,0000000
5545,5545,0,0,10,0000000
5546,5546,0,0,10,0000000
5547,5547,0,0,10,0000000
5548,5548,0,0,10,0000000
5549,5549,0,0,10,0000000
5550,5550,0,0,10,0000000
5551,5551,0,0,10,0000000
5552,5552,0,0,10,0000000
5553,5553,0,0,10,0000000
5554,5554,0,0,10,0000000
5555,5555,0,0,10,0000000
5556,5556,0,0,10,0000000
5557,5557,0,0,10,0000000
5558,5558,0,0,10,0000000
5559,5559,0,0,10,0000000
5560,5560,0,0,10,0000000
5561,5561,0,0,10,0000000
5562,5562,0,0,10,0000000
5563,5563,0,0,10,0000000
5564,5564,0,0,10,0000000
5565,5565,0,0,10,0000000
5566,5566,0,0,10,0000000
5567,5567,0,0,10,0000000
5568,5568,0,0,10,0000000
5569,5569,0,0,10,0000000
5570,5570,0,0,10,0000000
5571,5571,0,0,10,0000000
5572,5572,0,0,10,0000000
5573,5573,0,0,10,0000000
5574,5574,0,0,10,0000000
5575,5575,0,0,10,0000000
5576,5576,0,0,10,0000000
5577,5577,0,0,10,0000000
5578,5578,0,0,10,0000000
5579,5579,0,0,10,0000000
5580,5580,0,0,10,0000000
5581,5581,0,0,10,0000000
5582,5582,0,0,10,0000000
5583,5583,0,0,10,0000000
5584,5584,0,0,10,0000000
5585,5585,0,0,10,0000000
5586,5586,0,0,10,0000000
5587,5587,0,0,10,0000000
5588,5588,0,0,10,0000000
5589,5589,0,0,10,0000000
5590,5590,0,0,10,0000000
5591,5591,0,0,10,0000000
5592,5592,0,0,10,0000000
5593,5593,0,0,10,0000000
5594,5594,0,0,10,0000000
5595,5595,0,0,10,0000000
5596,5596,0,0,10,0000000
5597,5597,0,0,10,0000000
5598,5598,0,0,10,0000000
5599,5599,0,0,10,0000000
5600,5600,0,0,10,0000000
5601,5601,0,0,10,0000000
5602,5602,0,0,10,0000000
5603,5603,0,0,10,0000000
5604,5604,0,0,10,0000000
5605,5605,0,0,10,0000000
5606,5606,0,0,10,0000000
5607,5607,0,0,10,0000000
5608,5608,0,0,10,0000000
5609,5609,0,0,10,0000000
5610,5610,0,0,10,0000000
5611,5611,0,0,10,0000000
5612,5612,0,0,10,0000000
5613,5613,0,0,10,0000000
5614,5614,0,0,10,0000000
5615,5615,0,0,10,0000000
5616,5616,0,0,10,0000000
5617,5617,0,0,10,0000000
5618,5618,0,0,10,0000000
5619,5619,0,0,10,0000000
5620,5620,0,0,10,0000000
5621,5621,0,0,10,0000000
5622,5622,0,0,10,0000000
5623,5623,0,0,10,0000000
5624,5624,0,0,10,0000000
5625,5625,0,0,10,0000000
5626,5626,0,0,10,0000000
5627,5627,0,0,10,0000000
5628,5628,0,0,10,0000000
5629,5629,0,0,10,0000000
5630,5630,0,0,10,0000000
5631,5631,0,0,10,0000000
5632,5632,0,0,10,0000000
5633,5633,0,0,10,0000000
5634,5634,0,0,10,0000000
5635,5635,0,0,10,0000000
5636,5636,0,0,10,0000000
5637,5637,0,0,10,0000000
5638,5638,0,0,10,0000000
5639,5639,0,0,10,0000000
5640,5640,0,0,10,0000000
5641,5641,0,0,10,0000000
5642,5642,0,0,10,0000000
5643,5643,0,0,10,0000000
5644,5644,0,0,10,0000000
5645,5645,0,0,10,0000000
5646,5646,0,0,10,0000000
5647,5647,0,0,10,0000000
5648,5648,0,0,10,0000000
5649,5649,0,0,10,0000000
5650,5650,0,0,10,0000000
5651,5651,0,0,10,0000000
5652,5652,0,0,10,0000000
5653,5653,0,0,10,0000000
5654,5654,0,0,10,0000000
5655,5655,0,0,10,0000000
5656,5656,0,0,10,0000000
5657,5657,0,0,10,0000000
5658,5658,0,0,10,0000000
5659,5659,0,0,10,0000000
5660,5660,0,0,10,0000000
5661,5661,0,0,10,0000000
5662,5662,0,0,10,0000000
5663,5663,0,0,10,0000000
5664,5664,0,0,10,0000000
5665,5665,0,0,10,0000000
5666,5666,0,0,10,0000000
5667,5667,0,0,10,0000000
5668,5668,0,0,10,0000000
5669,5669,0,0,10,0000000
5670,5670,0,0,10,0000000
5671,5671,0,0,10,0000000
5672,5672,0,0,10,0000000
5673,5673,0,0,10,0000000
5674,5674,0,0,10,0000000
5675,5675,0,0,10,0000000
5676,5676,0,0,10,0000000
5677,5677,0,0,10,0000000
5678,5678,0,0,10,0000000
5679,5679,0,0,10,0000000
5680,5680,0,0,10,0000000
5681,5681,0,0,10,0000000
5682,5682,0,0,10,0000000
5683,5683,0,0,10,0000000
5684,5684,0,0,10,0000000
5685,5685,0,0,10,0000000
5686,5686,0,0,10,0000000
5687,5687,0,0,10,0000000
5688,5688,0,0,10,0000000
5689,5689,0,0,10,0000000
5690,5690,0,0,10,0000000
5691,5691,0,0,10,0000000
5692,5692,0,0,10,0000000
5693,5693,0,0,10,0000000
5694,5694,0,0,10,0000000
5695,5695,0,0,10,0000000
5696,5696,0,0,10,0000000
5697,5697,0,0,10,0000000
5698,5698,0,0,10,0000000
5699,5699,0,0,10,0000000
5700,5700,0,0,10,0000000
5701,5701,0,0,10,0000000
5702,5702,0,0,10,0000000
5703,5703,0,0,10,0000000
5704,5704,0,0,10,0000000
5705,5705,0,0,10,0000000
5706,5706,0,0,10,0000000
5707,5707,0,0,10,0000000
5708,5708,0,0,10,0000000
5709,5709,0,0,10,0000000
5710,5710,0,0,10,0000000
5711,5711,0,0,10,0000000
5712,5712,0,0,10,0000000
5713,5713,0,0,10,0000000
5714,5714,0,0,10,0000000
5715,5715,0,0,10,0000000
5716,5716,0,0,10,0000000
5717,5717,0,0,10,0000000
5718,5718,0,0,10,0000000
5719,5719,0,0,10,0000000
5720,5720,0,0,10,0000000
5721,5721,0,0,10,0000000
5722,5722,0,0,10,0000000
5723,5723,0,0,10,0000000
5724,5724,0,0,10,0000000
5725,5725,0,0,10,0000000
5726,5726,0,0,10,0000000
5727,5727,0,0,10,0000000
5728,5728,0,0,10,0000000
5729,5729,0,0,10,0000000
5730,5730,0,0,10,0000000
5731,5731,0,0,10,0000000
5732,5732,0,0,10,0000000
5733,5733,0,0,10,0000000
5734,5734,0,0,10,0000000
5735,5735,0,0,10,0000000
5736,5736,0,0,10,0000000
5737,5737,0,0,10,0000000
5738,5738,0,0,10,0000000
5739,5739,0,0,10,0000000
5740,5740,0,0,10,0000000
5741,5741,0,0,10,0000000
5742,5742,0,0,10,0000000
5743,5743,0,0,10,0000000
5744,5744,0,0,10,0000000
5745,5745,0,0,10,0000000
5746,5746,0,0,10,0000000
5747,5747,0,0,10,0000000
5748,5748,0,0,10,0000000
5749,5749,0,0,10,0000000
5750,5750,0,0,10,0000000
5751,5751,0,0,10,0000000
5752,5752,0,0,10,0000000
5753,5753,0,0,10,0000000
5754,5754,0,0,10,0000000
5755,5755,0,0,10,0000000
5756,5756,0,0,10,0000000
5757,5757,0,0,10,0000000
5758,5758,0,0,10,0000000
5759,5759,0,0,10,0000000
5760,5760,0,0,10,0000000
5761,5761,0,0,10,0000000
5762,5762,0,0,10,0000000
5763,5763,0,0,10,0000000
5764,5764,0,0,10,0000000
5765,5765,0,0,10,0000000
5766,5766,0,0,10,0000000
5767,5767,0,0,10,0000000
5768,5768,0,0,10,0000000
5769,5769,0,0,10,0000000
5770,5770,0,0,10,0000000
5771,5771,0,0,10,0000000
5772,5772,0,0,10,0000000
5773,5773,0,0,10,0000000
5774,5774,0,0,10,0000000
5775,5775,0,0,10,0000000
5776,5776,0,0,10,0000000
5777,5777,0,0,10,0000000
5778,5778,0,0,10,0000000
5779,5779,0,0,10,0000000
5780,5780,0,0,10,0000000
5781,5781,0,0,10,0000000
5782,5782,0,0,10,0000000
5783,5783,0,0,10,0000000
5784,5784,0,0,10,0000000
5785,5785,0,0,10,0000000
5786,5786,0,0,10,0000000
5787,5787,0,0,10,0000000
5788,5788,0,0,10,0000000
5789,5789,0,0,10,0000000
5790,5790,0,0,10,0000000
5791,5791,0,0,10,0000000
5792,5792,0,0,10,0000000
5793,5793,0,0,10,0000000
5794,5794,0,0,10,0000000
5795,5795,0,0,10,0000000
5796,5796,0,0,10,0000000
5797,5797,0,0,10,0000000
5798,5798,0,0,10,0000000
5799,5799,0,0,10,0000000
5800,5800,0,0,10,0000000
5801,5801,0,0,10,0000000
5802,5802,0,0,10,0000000
5803,5803,0,0,10,0000000
5804,5804,0,0,10,0000000
5805,5805,0,0,10,0000000
5806,5806,0,0,10,0000000
5807,5807,0,0,10,0000000
5808,5808,0,0,10,0000000
5809,5809,0,0,10,0000000
5810,5810,0,0,10,0000000
5811,5811,0,0,10,0000000
5812,5812,0,0,10,0000000
5813,5813,0,0,10,1000000
5814,5814,0,0,10,1000000
5815,5815,0,0,10,1000000
